student_id,year,map_term,subject,rit_score,percentile,quartile,typical_fall_to_spring_growth
14829,2017,Fall,Math,124,14,1,23
14829,2017,Spring,Math,147,19,1,.
14829,2017,Fall,Reading,137,38,2,18
14829,2017,Spring,Reading,157,46,2,.
14834,2017,Fall,Reading,.,.,.,.
14834,2017,Spring,Math,218,42,2,.
14834,2017,Fall,Math,.,.,.,.
14834,2017,Spring,Reading,224,80,4,.
14842,2017,Fall,Math,170,79,4,19
14842,2017,Spring,Math,190,75,4,.
14842,2017,Fall,Reading,167,76,4,17
14842,2017,Spring,Reading,180,57,3,.
14892,2017,Fall,Math,187,98,4,14
14892,2017,Spring,Math,212,99,4,.
14892,2017,Fall,Reading,193,99,4,11
14892,2017,Spring,Reading,197,91,4,.
14900,2017,Fall,Math,187,68,3,11
14900,2017,Spring,Math,195,58,3,.
14900,2017,Fall,Reading,185,70,3,9
14900,2017,Spring,Reading,199,75,4,.
14902,2017,Fall,Math,198,67,3,11
14902,2017,Spring,Math,204,52,3,.
14902,2017,Fall,Reading,190,53,3,10
14902,2017,Spring,Reading,195,41,2,.
14910,2017,Fall,Math,227,64,3,4
14910,2017,Spring,Reading,.,.,.,.
14910,2017,Fall,Reading,216,61,3,3
14910,2017,Spring,Math,.,.,.,.
14931,2017,Fall,Math,210,18,1,6
14931,2017,Spring,Math,231,55,3,.
14931,2017,Fall,Reading,212,40,2,4
14931,2017,Spring,Reading,218,50,3,.
14954,2017,Fall,Math,184,27,2,13
14954,2017,Spring,Math,197,32,2,.
14954,2017,Fall,Reading,197,71,3,9
14954,2017,Spring,Reading,202,59,3,.
14975,2017,Fall,Math,204,31,2,10
14975,2017,Spring,Math,208,20,1,.
14975,2017,Fall,Reading,192,18,1,8
14975,2017,Spring,Reading,192,9,1,.
14981,2017,Fall,Math,231,63,3,4
14981,2017,Spring,Math,252,91,4,.
14981,2017,Fall,Reading,226,76,4,2
14981,2017,Spring,Reading,225,67,3,.
15027,2017,Fall,Math,181,51,3,12
15027,2017,Spring,Math,192,50,3,.
15027,2017,Fall,Reading,187,74,3,9
15027,2017,Spring,Reading,188,48,2,.
15050,2017,Fall,Math,197,64,3,11
15050,2017,Spring,Math,206,57,3,.
15050,2017,Fall,Reading,196,68,3,9
15050,2017,Spring,Reading,209,75,4,.
15055,2017,Fall,Math,234,78,4,3
15055,2017,Spring,Reading,.,.,.,.
15055,2017,Fall,Reading,195,13,1,7
15055,2017,Spring,Math,.,.,.,.
15072,2017,Fall,Math,194,56,3,12
15072,2017,Spring,Math,198,35,2,.
15072,2017,Fall,Reading,180,28,2,12
15072,2017,Spring,Reading,189,26,2,.
15094,2017,Fall,Math,211,49,2,10
15094,2017,Spring,Math,219,44,2,.
15094,2017,Fall,Reading,202,40,2,7
15094,2017,Spring,Reading,206,35,2,.
15104,2017,Fall,Math,156,41,2,22
15104,2017,Spring,Math,171,24,1,.
15104,2017,Fall,Reading,161,59,3,18
15104,2017,Spring,Reading,157,8,1,.
15116,2017,Fall,Reading,.,.,.,.
15116,2017,Spring,Math,200,40,2,.
15116,2017,Fall,Math,.,.,.,.
15116,2017,Spring,Reading,203,61,3,.
15193,2017,Fall,Math,200,72,3,11
15193,2017,Spring,Math,209,66,3,.
15193,2017,Fall,Reading,199,75,4,9
15193,2017,Spring,Reading,222,94,4,.
15208,2017,Fall,Math,181,21,1,13
15208,2017,Spring,Math,191,18,1,.
15208,2017,Fall,Reading,190,53,3,10
15208,2017,Spring,Reading,200,54,3,.
15239,2017,Fall,Math,218,33,2,5
15239,2017,Spring,Math,217,26,2,.
15239,2017,Fall,Reading,207,28,2,5
15239,2017,Spring,Reading,212,34,2,.
15243,2017,Fall,Math,202,46,2,10
15243,2017,Spring,Math,219,64,3,.
15243,2017,Fall,Reading,216,88,4,5
15243,2017,Spring,Reading,225,90,4,.
15250,2017,Fall,Math,192,79,4,10
15250,2017,Spring,Math,195,58,3,.
15250,2017,Fall,Reading,194,87,4,8
15250,2017,Spring,Reading,206,87,4,.
15277,2017,Fall,Math,216,29,2,5
15277,2017,Spring,Math,227,46,2,.
15277,2017,Fall,Reading,225,74,3,2
15277,2017,Spring,Reading,229,76,4,.
15289,2017,Fall,Math,164,64,3,20
15289,2017,Fall,Reading,169,80,4,16
15289,2017,Spring,Reading,.,.,.,.
15289,2017,Spring,Math,.,.,.,.
15291,2017,Fall,Math,211,49,2,10
15291,2017,Spring,Math,220,47,2,.
15291,2017,Fall,Reading,208,56,3,6
15291,2017,Spring,Reading,212,51,3,.
15300,2017,Fall,Math,128,21,1,22
15300,2017,Spring,Math,149,23,1,.
15300,2017,Fall,Reading,141,50,3,17
15300,2017,Spring,Reading,158,50,3,.
15301,2017,Fall,Math,230,70,3,4
15301,2017,Spring,Math,234,70,3,.
15301,2017,Fall,Reading,229,88,4,2
15301,2017,Spring,Reading,232,87,4,.
15306,2017,Fall,Math,210,24,1,6
15306,2017,Spring,Math,211,20,1,.
15306,2017,Fall,Reading,184,3,1,10
15306,2017,Spring,Reading,199,13,1,.
15308,2017,Fall,Math,225,49,2,5
15308,2017,Spring,Math,224,40,2,.
15308,2017,Fall,Reading,217,53,3,3
15308,2017,Spring,Reading,223,63,3,.
15312,2017,Fall,Math,234,62,3,4
15312,2017,Spring,Math,232,52,3,.
15312,2017,Fall,Reading,230,78,4,2
15312,2017,Spring,Reading,232,78,4,.
15315,2017,Fall,Math,179,93,4,16
15315,2017,Spring,Math,194,83,4,.
15315,2017,Fall,Reading,191,99,4,12
15315,2017,Spring,Reading,213,99,4,.
15338,2017,Fall,Math,161,1,1,10
15338,2017,Spring,Math,165,1,1,.
15338,2017,Fall,Reading,149,1,1,14
15338,2017,Spring,Reading,152,1,1,.
15340,2017,Fall,Math,204,14,1,7
15340,2017,Spring,Math,197,4,1,.
15340,2017,Fall,Reading,205,32,2,5
15340,2017,Spring,Reading,204,21,1,.
15352,2017,Fall,Math,166,69,3,20
15352,2017,Spring,Math,188,70,3,.
15352,2017,Fall,Reading,161,59,3,18
15352,2017,Spring,Reading,185,70,3,.
15364,2017,Fall,Math,157,44,2,22
15364,2017,Spring,Math,184,59,3,.
15364,2017,Fall,Reading,157,46,2,19
15364,2017,Spring,Reading,181,60,3,.
15373,2017,Fall,Math,182,23,1,13
15373,2017,Spring,Math,187,12,1,.
15373,2017,Fall,Reading,168,9,1,14
15373,2017,Spring,Reading,174,5,1,.
15395,2017,Fall,Math,166,69,3,20
15395,2017,Spring,Math,184,59,3,.
15395,2017,Fall,Reading,173,88,4,16
15395,2017,Spring,Reading,198,92,4,.
15406,2017,Fall,Math,196,15,1,10
15406,2017,Spring,Math,202,12,1,.
15406,2017,Fall,Reading,191,17,1,8
15406,2017,Spring,Reading,209,42,2,.
15424,2017,Fall,Math,183,25,2,13
15424,2017,Spring,Math,192,20,1,.
15424,2017,Fall,Reading,176,20,1,13
15424,2017,Spring,Reading,180,11,1,.
15450,2017,Fall,Math,181,21,1,13
15450,2017,Spring,Math,182,6,1,.
15450,2017,Fall,Reading,193,61,3,10
15450,2017,Spring,Reading,186,20,1,.
15544,2017,Fall,Math,197,32,2,10
15544,2017,Spring,Math,195,11,1,.
15544,2017,Fall,Reading,185,18,1,10
15544,2017,Spring,Reading,203,42,2,.
15559,2017,Fall,Math,234,70,3,4
15559,2017,Fall,Reading,214,45,2,4
15559,2017,Spring,Reading,.,.,.,.
15559,2017,Spring,Math,.,.,.,.
15575,2017,Fall,Math,141,53,3,19
15575,2017,Spring,Math,169,76,4,.
15575,2017,Fall,Reading,141,50,3,17
15575,2017,Spring,Reading,172,86,4,.
15580,2017,Fall,Math,193,53,3,12
15580,2017,Spring,Math,186,10,1,.
15580,2017,Fall,Reading,179,26,2,12
15580,2017,Spring,Reading,175,6,1,.
15591,2017,Fall,Math,182,53,3,12
15591,2017,Spring,Math,193,53,3,.
15591,2017,Fall,Reading,182,62,3,10
15591,2017,Spring,Reading,212,94,4,.
15601,2017,Fall,Math,149,72,3,17
15601,2017,Spring,Math,168,74,3,.
15601,2017,Fall,Reading,148,70,3,16
15601,2017,Spring,Reading,169,80,4,.
15605,2017,Fall,Reading,.,.,.,.
15605,2017,Spring,Math,208,63,3,.
15605,2017,Fall,Math,.,.,.,.
15605,2017,Spring,Reading,198,48,2,.
15613,2017,Fall,Math,198,90,4,9
15613,2017,Spring,Math,200,72,3,.
15613,2017,Fall,Reading,202,95,4,6
15613,2017,Spring,Reading,201,79,4,.
15616,2017,Fall,Math,148,21,1,24
15616,2017,Spring,Math,180,48,2,.
15616,2017,Fall,Reading,161,59,3,18
15616,2017,Spring,Reading,172,35,2,.
15620,2017,Fall,Math,215,27,2,6
15620,2017,Spring,Math,222,35,2,.
15620,2017,Fall,Reading,202,17,1,6
15620,2017,Spring,Reading,207,23,1,.
15621,2017,Fall,Math,179,45,2,13
15621,2017,Spring,Math,195,58,3,.
15621,2017,Fall,Reading,192,84,4,8
15621,2017,Spring,Reading,188,48,2,.
15657,2017,Fall,Math,192,50,3,12
15657,2017,Spring,Math,205,55,3,.
15657,2017,Fall,Reading,195,66,3,9
15657,2017,Spring,Reading,205,66,3,.
15697,2017,Fall,Math,175,88,4,17
15697,2017,Spring,Math,186,65,3,.
15697,2017,Fall,Reading,189,99,4,12
15697,2017,Spring,Reading,205,97,4,.
15735,2017,Fall,Math,126,18,1,22
15735,2017,Spring,Math,156,41,2,.
15735,2017,Fall,Reading,144,59,3,16
15735,2017,Spring,Reading,162,62,3,.
15741,2017,Fall,Math,180,1,1,8
15741,2017,Spring,Math,181,1,1,.
15741,2017,Fall,Reading,187,2,1,8
15741,2017,Spring,Reading,183,1,1,.
15750,2017,Fall,Math,172,83,4,18
15750,2017,Fall,Reading,176,92,4,15
15750,2017,Spring,Reading,.,.,.,.
15750,2017,Spring,Math,.,.,.,.
15803,2017,Fall,Math,217,39,2,5
15803,2017,Spring,Math,211,20,1,.
15803,2017,Fall,Reading,196,14,1,7
15803,2017,Spring,Reading,189,3,1,.
15831,2017,Fall,Math,204,52,3,10
15831,2017,Spring,Math,211,43,2,.
15831,2017,Fall,Reading,205,66,3,6
15831,2017,Spring,Reading,202,40,2,.
15835,2017,Fall,Math,211,20,1,6
15835,2017,Spring,Math,229,51,3,.
15835,2017,Fall,Reading,227,78,4,2
15835,2017,Spring,Reading,232,82,4,.
15913,2017,Fall,Math,125,16,1,22
15913,2017,Fall,Reading,136,35,2,18
15913,2017,Spring,Reading,.,.,.,.
15913,2017,Spring,Math,.,.,.,.
15922,2017,Fall,Math,186,33,2,12
15922,2017,Spring,Math,200,40,2,.
15922,2017,Fall,Reading,192,59,3,10
15922,2017,Spring,Reading,202,59,3,.
15944,2017,Fall,Math,189,41,2,12
15944,2017,Spring,Reading,.,.,.,.
15944,2017,Fall,Reading,175,18,1,13
15944,2017,Spring,Math,.,.,.,.
15945,2017,Fall,Math,118,7,1,24
15945,2017,Spring,Math,141,9,1,.
15945,2017,Fall,Reading,134,30,2,19
15945,2017,Spring,Reading,154,37,2,.
16002,2017,Fall,Math,202,46,2,10
16002,2017,Spring,Math,205,29,2,.
16002,2017,Fall,Reading,199,51,3,7
16002,2017,Spring,Reading,193,19,1,.
16015,2017,Fall,Math,164,64,3,20
16015,2017,Spring,Math,171,24,1,.
16015,2017,Fall,Reading,165,70,3,17
16015,2017,Spring,Reading,178,51,3,.
16022,2017,Fall,Math,225,59,3,4
16022,2017,Spring,Math,227,54,3,.
16022,2017,Fall,Reading,211,48,2,4
16022,2017,Spring,Reading,216,51,3,.
16039,2017,Fall,Math,216,99,4,5
16039,2017,Spring,Math,209,89,4,.
16039,2017,Fall,Reading,208,98,4,5
16039,2017,Spring,Reading,213,94,4,.
16049,2017,Fall,Math,133,32,2,21
16049,2017,Spring,Math,154,35,2,.
16049,2017,Fall,Reading,145,62,3,16
16049,2017,Spring,Reading,157,46,2,.
16050,2017,Fall,Math,158,47,2,22
16050,2017,Spring,Math,176,36,2,.
16050,2017,Fall,Reading,172,86,4,16
16050,2017,Spring,Reading,183,65,3,.
16060,2017,Fall,Reading,.,.,.,.
16060,2017,Spring,Math,224,40,2,.
16060,2017,Fall,Math,.,.,.,.
16060,2017,Spring,Reading,216,44,2,.
16067,2017,Fall,Math,213,54,3,10
16067,2017,Spring,Math,230,70,3,.
16067,2017,Fall,Reading,228,93,4,3
16067,2017,Spring,Reading,223,78,4,.
16075,2017,Fall,Math,159,50,3,21
16075,2017,Spring,Math,175,33,2,.
16075,2017,Fall,Reading,158,50,3,19
16075,2017,Spring,Reading,153,5,1,.
16079,2017,Fall,Math,163,61,3,20
16079,2017,Spring,Math,176,36,2,.
16079,2017,Fall,Reading,170,82,4,16
16079,2017,Spring,Reading,178,51,3,.
16089,2017,Fall,Reading,.,.,.,.
16089,2017,Spring,Math,169,4,1,.
16089,2017,Fall,Math,.,.,.,.
16089,2017,Spring,Reading,166,7,1,.
16104,2017,Fall,Math,143,58,3,18
16104,2017,Spring,Math,175,88,4,.
16104,2017,Fall,Reading,130,21,1,20
16104,2017,Spring,Reading,158,50,3,.
16120,2017,Spring,Math,198,7,1,.
16120,2017,Fall,Math,.,.,.,.
16120,2017,Fall,Reading,207,53,3,6
16120,2017,Spring,Reading,193,10,1,.
16134,2017,Fall,Math,188,38,2,12
16134,2017,Spring,Math,199,38,2,.
16134,2017,Fall,Reading,198,73,3,9
16134,2017,Spring,Reading,196,43,2,.
16150,2017,Fall,Math,130,25,2,21
16150,2017,Spring,Math,160,52,3,.
16150,2017,Fall,Reading,139,44,2,18
16150,2017,Spring,Reading,150,26,2,.
16158,2017,Fall,Math,205,83,4,10
16158,2017,Spring,Math,201,43,2,.
16158,2017,Fall,Reading,206,87,4,7
16158,2017,Spring,Reading,226,96,4,.
16161,2017,Fall,Math,188,13,1,11
16161,2017,Spring,Math,199,17,1,.
16161,2017,Fall,Reading,191,31,2,9
16161,2017,Spring,Reading,194,21,1,.
16171,2017,Fall,Math,142,10,1,26
16171,2017,Spring,Math,161,7,1,.
16171,2017,Fall,Reading,139,7,1,23
16171,2017,Spring,Reading,150,3,1,.
16197,2017,Fall,Math,210,46,2,10
16197,2017,Spring,Math,224,56,3,.
16197,2017,Fall,Reading,213,69,3,5
16197,2017,Spring,Reading,204,30,2,.
16223,2017,Fall,Math,139,47,2,19
16223,2017,Spring,Math,161,55,3,.
16223,2017,Fall,Reading,142,53,3,17
16223,2017,Spring,Reading,152,31,2,.
16229,2017,Fall,Math,191,47,2,12
16229,2017,Spring,Math,200,40,2,.
16229,2017,Fall,Reading,197,71,3,9
16229,2017,Spring,Reading,203,61,3,.
16231,2017,Fall,Math,165,67,3,20
16231,2017,Spring,Math,184,59,3,.
16231,2017,Fall,Reading,162,62,3,18
16231,2017,Spring,Reading,169,28,2,.
16237,2017,Fall,Math,160,52,3,21
16237,2017,Spring,Math,183,56,3,.
16237,2017,Fall,Reading,157,46,2,19
16237,2017,Spring,Reading,186,72,3,.
16241,2017,Fall,Math,209,66,3,10
16241,2017,Spring,Math,222,72,3,.
16241,2017,Fall,Reading,211,79,4,6
16241,2017,Spring,Reading,213,68,3,.
16242,2017,Fall,Math,212,28,2,6
16242,2017,Spring,Math,228,56,3,.
16242,2017,Fall,Reading,217,64,3,3
16242,2017,Spring,Reading,215,48,2,.
16255,2017,Fall,Reading,.,.,.,.
16255,2017,Fall,Math,.,.,.,.
16255,2017,Spring,Math,197,4,1,.
16255,2017,Spring,Reading,227,67,3,.
16256,2017,Fall,Math,175,33,2,14
16256,2017,Spring,Math,190,44,2,.
16256,2017,Fall,Reading,179,54,3,11
16256,2017,Spring,Reading,198,73,3,.
16257,2017,Fall,Math,199,91,4,8
16257,2017,Spring,Math,207,86,4,.
16257,2017,Fall,Reading,195,89,4,7
16257,2017,Spring,Reading,214,95,4,.
16264,2017,Fall,Math,182,53,3,12
16264,2017,Spring,Math,201,74,3,.
16264,2017,Fall,Reading,200,94,4,6
16264,2017,Spring,Reading,193,61,3,.
16275,2017,Fall,Math,197,64,3,11
16275,2017,Spring,Math,199,37,2,.
16275,2017,Fall,Reading,204,84,4,8
16275,2017,Spring,Reading,210,77,4,.
16292,2017,Fall,Math,211,71,3,10
16292,2017,Spring,Math,212,46,2,.
16292,2017,Fall,Reading,205,66,3,7
16292,2017,Spring,Reading,216,75,4,.
16297,2017,Fall,Math,129,23,1,21
16297,2017,Spring,Math,172,83,4,.
16297,2017,Fall,Reading,138,41,2,18
16297,2017,Spring,Reading,172,86,4,.
16300,2017,Fall,Math,160,52,3,21
16300,2017,Fall,Reading,172,86,4,16
16300,2017,Spring,Reading,.,.,.,.
16300,2017,Spring,Math,.,.,.,.
16328,2017,Fall,Math,180,48,2,13
16328,2017,Fall,Reading,185,70,3,9
16328,2017,Spring,Reading,169,10,1,.
16328,2017,Spring,Math,.,.,.,.
16346,2017,Fall,Math,138,45,2,20
16346,2017,Spring,Math,176,89,4,.
16346,2017,Fall,Reading,149,72,3,15
16346,2017,Spring,Reading,171,84,4,.
16363,2017,Fall,Math,192,79,4,10
16363,2017,Spring,Math,203,79,4,.
16363,2017,Fall,Reading,201,95,4,6
16363,2017,Spring,Reading,205,86,4,.
16374,2017,Fall,Math,150,25,2,24
16374,2017,Spring,Math,197,88,4,.
16374,2017,Fall,Reading,160,56,3,18
16374,2017,Spring,Reading,174,40,2,.
16381,2017,Fall,Reading,.,.,.,.
16381,2017,Spring,Math,197,32,2,.
16381,2017,Fall,Math,.,.,.,.
16381,2017,Spring,Reading,191,31,2,.
16405,2017,Fall,Math,136,39,2,20
16405,2017,Spring,Math,164,64,3,.
16405,2017,Fall,Reading,146,64,3,16
16405,2017,Spring,Reading,165,70,3,.
16456,2017,Fall,Math,201,74,3,11
16456,2017,Spring,Math,215,80,4,.
16456,2017,Fall,Reading,217,97,4,6
16456,2017,Spring,Reading,207,71,3,.
16475,2017,Fall,Math,182,53,3,12
16475,2017,Spring,Math,189,41,2,.
16475,2017,Fall,Reading,179,54,3,11
16475,2017,Spring,Reading,198,73,3,.
16479,2017,Fall,Math,234,78,4,3
16479,2017,Spring,Math,249,92,4,.
16479,2017,Fall,Reading,226,83,4,2
16479,2017,Spring,Reading,228,80,4,.
16503,2017,Fall,Math,221,40,2,5
16503,2017,Spring,Math,221,33,2,.
16503,2017,Fall,Reading,214,45,2,4
16503,2017,Spring,Reading,205,19,1,.
16528,2017,Fall,Math,204,52,3,10
16528,2017,Spring,Math,210,41,2,.
16528,2017,Fall,Reading,203,61,3,7
16528,2017,Spring,Reading,207,53,3,.
16543,2017,Fall,Reading,.,.,.,.
16543,2017,Spring,Math,167,3,1,.
16543,2017,Fall,Math,.,.,.,.
16543,2017,Spring,Reading,149,1,1,.
16566,2017,Fall,Math,201,93,4,8
16566,2017,Spring,Math,196,61,3,.
16566,2017,Fall,Reading,192,84,4,8
16566,2017,Spring,Reading,203,83,4,.
16569,2017,Fall,Math,178,92,4,17
16569,2017,Spring,Math,199,91,4,.
16569,2017,Fall,Reading,181,96,4,14
16569,2017,Spring,Reading,192,84,4,.
16580,2017,Fall,Math,193,3,1,7
16580,2017,Spring,Math,190,1,1,.
16580,2017,Fall,Reading,200,14,1,6
16580,2017,Spring,Reading,202,14,1,.
16592,2017,Fall,Math,142,11,1,26
16592,2017,Spring,Math,168,17,1,.
16592,2017,Fall,Reading,139,7,1,23
16592,2017,Spring,Reading,158,9,1,.
16595,2017,Fall,Math,141,53,3,19
16595,2017,Spring,Math,168,74,3,.
16595,2017,Fall,Reading,146,64,3,16
16595,2017,Spring,Reading,165,70,3,.
16605,2017,Fall,Math,133,32,2,21
16605,2017,Spring,Math,178,92,4,.
16605,2017,Fall,Reading,145,62,3,16
16605,2017,Spring,Reading,166,73,3,.
16611,2017,Fall,Math,197,32,2,10
16611,2017,Spring,Math,208,36,2,.
16611,2017,Fall,Reading,202,59,3,7
16611,2017,Spring,Reading,207,53,3,.
16643,2017,Fall,Math,195,13,1,10
16643,2017,Spring,Math,209,22,1,.
16643,2017,Fall,Reading,194,22,1,8
16643,2017,Spring,Reading,198,17,1,.
16645,2017,Fall,Math,201,74,3,11
16645,2017,Spring,Math,210,68,3,.
16645,2017,Fall,Reading,208,90,4,7
16645,2017,Spring,Reading,215,86,4,.
16649,2017,Fall,Math,232,74,3,3
16649,2017,Spring,Math,232,66,3,.
16649,2017,Fall,Reading,220,71,3,3
16649,2017,Spring,Reading,225,74,3,.
16652,2017,Fall,Reading,.,.,.,.
16652,2017,Fall,Math,.,.,.,.
16652,2017,Spring,Math,208,15,1,.
16652,2017,Spring,Reading,201,16,1,.
16654,2017,Fall,Math,167,72,3,19
16654,2017,Spring,Math,194,83,4,.
16654,2017,Fall,Reading,163,65,3,18
16654,2017,Spring,Reading,182,62,3,.
16666,2017,Fall,Math,212,73,3,10
16666,2017,Spring,Math,207,33,2,.
16666,2017,Fall,Reading,198,48,2,8
16666,2017,Spring,Reading,203,42,2,.
16681,2017,Fall,Math,201,43,2,10
16681,2017,Spring,Math,199,17,1,.
16681,2017,Fall,Reading,197,46,2,8
16681,2017,Spring,Reading,194,21,1,.
16710,2017,Fall,Reading,.,.,.,.
16710,2017,Spring,Math,199,8,1,.
16710,2017,Fall,Math,.,.,.,.
16710,2017,Spring,Reading,213,53,3,.
16723,2017,Fall,Math,196,61,3,11
16723,2017,Spring,Math,205,55,3,.
16723,2017,Fall,Reading,193,61,3,10
16723,2017,Spring,Reading,201,56,3,.
16729,2017,Fall,Math,201,93,4,8
16729,2017,Spring,Math,203,79,4,.
16729,2017,Fall,Reading,196,90,4,7
16729,2017,Spring,Reading,196,68,3,.
16750,2017,Fall,Math,180,19,1,13
16750,2017,Spring,Math,188,13,1,.
16750,2017,Fall,Reading,169,10,1,14
16750,2017,Spring,Reading,182,14,1,.
16757,2017,Fall,Math,202,26,2,10
16757,2017,Spring,Math,209,22,1,.
16757,2017,Fall,Reading,182,6,1,10
16757,2017,Spring,Reading,221,73,3,.
16775,2017,Fall,Math,178,3,1,11
16775,2017,Spring,Math,175,1,1,.
16775,2017,Fall,Reading,175,6,1,11
16775,2017,Spring,Reading,173,1,1,.
16803,2017,Fall,Math,150,25,2,24
16803,2017,Spring,Math,177,39,2,.
16803,2017,Fall,Reading,162,62,3,18
16803,2017,Spring,Reading,165,19,1,.
16820,2017,Fall,Math,241,76,4,3
16820,2017,Fall,Reading,229,76,4,2
16820,2017,Spring,Reading,.,.,.,.
16820,2017,Spring,Math,.,.,.,.
16824,2017,Fall,Math,159,50,3,21
16824,2017,Spring,Math,178,42,2,.
16824,2017,Fall,Reading,171,84,4,16
16824,2017,Spring,Reading,184,67,3,.
16825,2017,Fall,Math,153,81,4,16
16825,2017,Spring,Math,179,93,4,.
16825,2017,Fall,Reading,161,93,4,13
16825,2017,Spring,Reading,188,99,4,.
16836,2017,Fall,Math,126,18,1,22
16836,2017,Spring,Math,156,41,2,.
16836,2017,Fall,Reading,149,72,3,15
16836,2017,Spring,Reading,147,19,1,.
16837,2017,Fall,Math,207,60,3,10
16837,2017,Spring,Math,219,64,3,.
16837,2017,Fall,Reading,217,89,4,5
16837,2017,Spring,Reading,208,56,3,.
16848,2017,Fall,Math,129,23,1,21
16848,2017,Spring,Math,155,38,2,.
16848,2017,Fall,Reading,143,56,3,17
16848,2017,Spring,Reading,138,6,1,.
16870,2017,Fall,Math,219,29,2,4
16870,2017,Spring,Math,213,17,1,.
16870,2017,Fall,Reading,199,10,1,6
16870,2017,Spring,Reading,202,13,1,.
16871,2017,Fall,Math,185,62,3,11
16871,2017,Spring,Math,184,27,2,.
16871,2017,Fall,Reading,184,67,3,10
16871,2017,Spring,Reading,185,40,2,.
16877,2017,Fall,Math,186,65,3,11
16877,2017,Spring,Math,194,56,3,.
16877,2017,Fall,Reading,171,33,2,12
16877,2017,Spring,Reading,190,53,3,.
16878,2017,Fall,Math,223,38,2,4
16878,2017,Fall,Reading,219,52,3,3
16878,2017,Spring,Reading,.,.,.,.
16878,2017,Spring,Math,.,.,.,.
16892,2017,Fall,Math,188,38,2,12
16892,2017,Spring,Math,195,27,2,.
16892,2017,Fall,Reading,190,53,3,10
16892,2017,Spring,Reading,191,31,2,.
16895,2017,Fall,Math,165,67,3,20
16895,2017,Spring,Math,184,59,3,.
16895,2017,Fall,Reading,157,46,2,19
16895,2017,Spring,Reading,182,62,3,.
16901,2017,Fall,Math,174,31,2,14
16901,2017,Spring,Math,175,10,1,.
16901,2017,Fall,Reading,169,28,2,13
16901,2017,Spring,Reading,149,1,1,.
16933,2017,Fall,Math,197,32,2,10
16933,2017,Spring,Math,204,26,2,.
16933,2017,Fall,Reading,184,17,1,10
16933,2017,Spring,Reading,193,19,1,.
16945,2017,Fall,Math,197,64,3,11
16945,2017,Spring,Math,199,37,2,.
16945,2017,Fall,Reading,182,33,2,12
16945,2017,Spring,Reading,180,11,1,.
16950,2017,Fall,Math,186,33,2,12
16950,2017,Spring,Math,191,18,1,.
16950,2017,Fall,Reading,203,83,4,8
16950,2017,Spring,Reading,206,69,3,.
16980,2017,Fall,Math,211,16,1,5
16980,2017,Spring,Math,206,10,1,.
16980,2017,Fall,Reading,184,1,1,8
16980,2017,Spring,Reading,201,11,1,.
16981,2017,Fall,Math,184,59,3,12
16981,2017,Spring,Math,185,30,2,.
16981,2017,Fall,Reading,185,70,3,9
16981,2017,Spring,Reading,191,56,3,.
16986,2017,Fall,Math,186,65,3,11
16986,2017,Spring,Math,196,61,3,.
16986,2017,Fall,Reading,187,74,3,9
16986,2017,Spring,Reading,197,71,3,.
16990,2017,Fall,Math,213,76,4,10
16990,2017,Spring,Math,218,62,3,.
16990,2017,Fall,Reading,214,85,4,5
16990,2017,Spring,Reading,211,63,3,.
17001,2017,Fall,Math,225,42,2,4
17001,2017,Spring,Math,233,54,3,.
17001,2017,Fall,Reading,214,39,2,4
17001,2017,Spring,Reading,216,40,2,.
17066,2017,Fall,Math,211,71,3,10
17066,2017,Spring,Math,212,46,2,.
17066,2017,Fall,Reading,206,69,3,6
17066,2017,Spring,Reading,221,84,4,.
17085,2017,Fall,Math,124,14,1,23
17085,2017,Spring,Math,143,12,1,.
17085,2017,Fall,Reading,134,30,2,19
17085,2017,Spring,Reading,147,19,1,.
17092,2017,Fall,Math,183,7,1,11
17092,2017,Spring,Math,194,10,1,.
17092,2017,Fall,Reading,178,9,1,11
17092,2017,Spring,Reading,198,30,2,.
17104,2017,Fall,Math,205,9,1,5
17104,2017,Spring,Math,207,11,1,.
17104,2017,Fall,Reading,177,1,1,9
17104,2017,Spring,Reading,209,24,1,.
17107,2017,Fall,Math,211,49,2,10
17107,2017,Spring,Math,217,39,2,.
17107,2017,Fall,Reading,212,66,3,5
17107,2017,Spring,Reading,209,43,2,.
17133,2017,Fall,Math,176,36,2,13
17133,2017,Spring,Math,183,25,2,.
17133,2017,Fall,Reading,173,38,2,12
17133,2017,Spring,Reading,165,6,1,.
17143,2017,Fall,Math,208,12,1,5
17143,2017,Spring,Math,210,14,1,.
17143,2017,Fall,Reading,224,65,3,2
17143,2017,Spring,Reading,228,69,3,.
17164,2017,Fall,Math,194,25,2,10
17164,2017,Spring,Math,198,15,1,.
17164,2017,Fall,Reading,194,38,2,8
17164,2017,Spring,Reading,199,32,2,.
17171,2017,Fall,Math,204,52,3,10
17171,2017,Spring,Math,210,41,2,.
17171,2017,Fall,Reading,216,87,4,5
17171,2017,Spring,Reading,214,71,3,.
17172,2017,Fall,Math,128,21,1,22
17172,2017,Spring,Math,142,10,1,.
17172,2017,Fall,Reading,140,47,2,17
17172,2017,Spring,Reading,154,37,2,.
17189,2017,Fall,Math,124,14,1,23
17189,2017,Spring,Math,154,35,2,.
17189,2017,Fall,Reading,138,41,2,18
17189,2017,Spring,Reading,148,21,1,.
17196,2017,Fall,Math,226,44,2,4
